product_id,customer_id,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,past_3_years_bike_related_purchases,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,postcode,state,property_valuation
13,772,1,1,0,0,0,0,1163.89,589.27,12,49,5,3,0,0,4,2567,1,7
4,323,0,1,4,0,2,0,1129.13,677.48,54,92,1,3,0,1,7,4210,2,9
78,2530,3,1,4,0,0,1,1765.3,709.48,63,40,3,3,0,1,18,2567,1,8
42,2426,0,1,2,1,0,2,1810,1610.9,64,4,6,0,0,1,0,2145,1,10
48,1883,1,1,5,0,0,0,1762.96,950.52,6,4,1,3,0,0,6,4120,2,6
12,2745,1,1,5,0,0,0,1231.15,161.6,8,109,4,3,0,1,18,2767,1,8
77,2819,1,1,3,1,0,1,1240.31,795.1,63,8,4,0,0,0,14,2211,1,10
25,792,1,1,2,0,2,0,2005.66,1203.4,10,84,7,2,0,1,4,2830,1,7
35,923,1,1,4,0,0,0,1403.5,954.82,44,101,0,2,0,0,19,4131,2,4
7,3353,1,1,1,1,1,0,980.37,234.43,91,121,7,3,0,1,1,2205,1,8
68,3394,1,1,2,0,0,0,1636.9,44.71,39,54,1,3,0,0,22,2019,1,10
75,3213,1,1,4,3,0,1,1873.97,863.95,27,4,9,0,0,1,16,3079,0,11
77,3260,1,1,5,0,0,0,1769.64,108.76,6,99,9,2,0,0,11,4075,2,4
1,1015,1,1,4,0,0,0,1403.5,954.82,7,122,1,3,0,0,17,3024,0,8
81,2266,1,1,0,0,0,0,1151.96,649.49,74,4,2,2,0,0,1,2484,1,6
6,58,0,1,2,0,2,0,227.88,136.73,26,18,0,0,0,1,17,2166,4,9
40,3118,0,1,1,1,0,1,1894.19,598.76,54,24,1,2,0,0,9,4152,2,8
62,1414,1,1,0,0,0,0,478.16,298.72,57,123,2,3,0,1,10,2763,1,8
90,2202,0,1,3,0,1,0,363.01,290.41,46,83,0,0,0,1,8,2099,1,11
32,2144,0,1,4,0,0,0,642.7,211.37,12,124,3,3,0,1,9,2650,1,4
65,1033,0,1,5,0,0,0,1807.45,778.69,70,4,7,0,0,1,3,4068,2,9
15,2157,0,1,3,0,1,0,958.74,748.9,52,49,3,3,0,0,19,4160,2,8
36,1097,1,1,0,0,1,0,945.04,507.58,71,125,0,3,0,1,18,2164,1,8
12,2757,1,1,5,0,0,0,1231.15,161.6,65,4,0,0,0,0,8,3046,0,8
67,87,0,1,3,1,0,0,544.05,376.84,78,76,0,3,0,0,8,2038,4,12
87,2049,1,1,2,0,0,0,1636.9,44.71,21,23,4,2,0,0,5,2217,1,8
62,952,0,1,0,0,0,0,478.16,298.72,34,114,0,0,0,1,6,3752,0,7
55,1745,1,1,1,1,0,1,1894.19,598.76,37,85,0,3,0,1,6,4300,2,4
1,40,0,1,4,0,0,0,1403.5,954.82,91,59,4,0,0,0,14,2207,4,8
98,372,0,1,1,0,2,0,358.39,215.03,19,106,3,0,0,1,4,3101,0,8
79,1627,0,1,3,0,0,0,1555.58,818.01,44,126,5,0,0,0,16,3150,0,9
1,444,1,1,4,0,0,0,1403.5,954.82,32,3,4,3,0,1,8,2160,1,6
61,217,1,1,3,0,0,2,586.45,521.94,63,4,4,2,0,0,16,2070,1,11
71,1656,0,1,0,0,2,1,1842.92,1105.75,59,85,0,3,0,1,7,4560,2,8
58,485,0,1,2,1,0,0,1280.28,829.51,23,29,4,2,0,0,20,2428,1,3
86,2252,1,1,3,1,2,1,774.53,464.72,31,82,6,2,0,1,0,3183,0,7
95,3103,1,1,4,0,0,1,569.56,528.43,5,30,2,3,0,0,20,4014,2,7
55,506,0,1,1,1,0,1,1894.19,598.76,43,127,2,3,0,0,21,3911,3,10
82,1615,3,1,3,0,2,0,1148.64,689.18,75,4,5,3,0,1,7,3183,0,6
32,1881,0,1,4,0,0,0,642.7,211.37,61,53,7,0,0,1,12,2050,1,8
65,2903,0,1,5,0,0,0,1807.45,778.69,47,72,4,0,0,1,9,2170,1,8
49,1274,1,1,1,1,0,0,533.51,400.13,12,120,4,3,0,0,20,4512,2,7
1,1443,1,1,4,0,0,0,1403.5,954.82,47,4,0,0,0,1,22,2747,1,7
24,2091,1,1,0,1,0,1,1777.8,820.78,27,128,8,3,0,0,9,2320,1,3
61,1478,3,1,3,0,0,2,586.45,521.94,40,108,0,2,0,0,9,2340,1,2
7,1493,1,1,4,0,0,2,1311.44,1167.18,51,125,8,2,0,0,22,2287,1,5
84,1614,1,1,4,1,0,0,792.9,594.68,2,4,7,2,0,0,8,2261,1,6
48,476,1,1,5,0,0,0,1762.96,950.52,65,45,7,3,0,0,14,4217,2,8
16,1777,0,1,3,0,2,2,1661.92,1479.11,47,10,2,0,0,0,1,2118,1,11
40,940,1,1,2,0,2,0,1458.17,874.9,3,33,4,3,0,0,9,4570,2,2
100,2930,0,1,3,1,0,0,1036.59,206.35,46,31,5,3,0,0,3,2081,1,10
27,2354,0,1,1,0,0,0,499.53,388.72,99,9,2,3,0,0,17,3138,0,8
59,1582,1,1,0,0,0,1,1061.56,733.58,32,18,3,3,0,0,4,2101,1,11
34,416,1,1,3,1,2,1,774.53,464.72,14,129,7,3,0,1,1,4552,2,4
18,1013,0,1,3,0,2,0,1148.64,689.18,53,83,2,2,0,0,17,2179,1,8
83,533,1,1,0,3,0,1,2083.94,675.03,40,130,2,3,0,0,11,2021,1,7
82,968,0,1,4,1,0,0,1538.99,829.65,96,15,6,2,0,1,16,2450,1,6
88,727,0,1,3,0,0,0,1198.46,381.1,98,88,4,3,0,0,3,3551,3,3
77,1160,1,1,3,1,0,1,1240.31,795.1,98,69,6,0,0,0,10,2250,1,7
6,3425,0,1,2,0,2,0,227.88,136.73,32,58,4,3,0,1,12,3122,0,7
10,1614,0,1,0,0,0,0,1945.43,333.18,2,4,7,2,0,0,8,2261,1,6
69,2140,0,1,3,1,0,1,1240.31,795.1,59,21,9,2,0,0,21,4670,2,1
15,2589,1,1,5,0,0,0,1292.84,13.44,42,4,7,2,0,0,8,4218,2,10
7,2920,0,1,1,1,1,0,980.37,234.43,0,40,6,3,0,1,0,2299,1,8
73,62,0,1,0,0,0,0,1945.43,333.18,38,4,6,3,0,1,22,2749,4,8
32,1112,1,1,4,0,0,0,642.7,211.37,25,4,7,3,0,1,13,2204,1,11
39,1995,0,1,4,0,0,1,1812.75,582.48,6,131,7,3,0,1,11,4109,2,9
28,1965,1,1,3,0,0,2,1216.14,1082.36,81,132,2,3,0,1,3,2250,1,9
0,1614,1,1,6,4,3,3,850.89,0,2,4,7,2,0,0,8,2261,1,6
25,366,0,1,2,0,2,0,2005.66,1203.4,7,126,5,2,0,0,19,2096,1,10
32,2682,1,1,4,0,2,0,1179,707.4,54,57,4,2,0,1,20,4740,2,5
78,2993,0,1,4,0,0,1,1765.3,709.48,85,106,0,0,0,0,4,2138,1,9
44,1887,1,1,5,0,0,0,1769.64,108.76,22,100,6,0,0,1,8,3183,0,9
56,1692,0,1,2,0,0,0,183.86,137.9,85,133,1,3,0,1,17,3087,0,9
1,1927,1,1,4,0,0,0,1403.5,954.82,11,134,4,0,0,1,8,3166,0,10
15,2567,1,1,3,0,1,0,958.74,748.9,97,135,0,3,0,0,22,2705,1,5
17,3276,0,1,5,3,0,1,1362.99,57.74,10,39,7,2,0,0,3,4750,2,2
0,1808,1,1,0,0,0,0,478.16,298.72,98,71,2,2,0,0,17,2095,1,9
7,2368,1,1,1,1,1,0,980.37,234.43,98,109,4,3,0,0,10,2284,1,5
53,470,1,1,2,0,0,0,795.34,101.58,22,43,2,3,0,0,1,2120,1,11
20,3270,1,1,1,0,0,2,1775.81,1580.47,47,33,0,3,0,1,5,3068,0,10
3,1683,0,1,1,0,0,1,2091.47,388.92,72,77,6,3,0,1,0,2028,1,12
14,880,0,1,0,0,2,1,1842.92,1105.75,11,43,7,2,0,1,10,2234,1,10
83,309,0,1,0,3,0,1,2083.94,675.03,53,1,1,3,0,1,21,3182,0,7
39,1698,0,1,4,0,0,1,1812.75,582.48,58,4,1,0,0,1,18,2117,1,9
67,1434,1,1,0,0,0,1,1071.23,380.74,42,136,3,2,0,0,9,2756,1,11
40,2712,1,1,1,1,0,1,1894.19,598.76,0,137,4,2,0,1,11,2259,1,7
13,892,1,1,0,0,0,0,1163.89,589.27,22,128,6,3,0,1,0,3765,0,8
100,832,0,1,3,1,0,0,1036.59,206.35,30,138,2,3,0,0,14,4114,2,3
35,1033,0,1,1,0,1,0,1057.51,154.4,70,4,7,0,0,1,3,4068,2,9
17,2834,0,1,0,0,2,0,1024.66,614.8,33,4,2,0,0,0,9,2760,1,7
79,3015,1,1,3,0,0,0,1555.58,818.01,25,14,2,0,0,0,1,4214,2,9
86,3484,1,1,3,1,2,1,774.53,464.72,10,71,0,2,0,1,20,4519,2,6
9,2775,1,1,2,1,0,0,742.54,667.4,40,46,4,3,0,1,7,4014,2,8
58,1208,0,1,2,0,0,0,912.52,141.4,23,97,0,3,0,0,15,2079,1,10
58,2109,1,1,2,1,0,0,1280.28,829.51,14,139,1,2,0,1,18,2261,1,8
43,3195,0,1,0,0,0,0,1151.96,649.49,4,137,4,3,0,0,18,2077,1,8
88,3366,0,1,3,0,0,0,1198.46,381.1,98,26,4,3,0,1,14,2144,1,7
15,2492,1,1,5,0,0,0,1292.84,13.44,35,102,4,2,0,0,9,2770,1,9
6,389,0,1,2,0,2,0,227.88,136.73,97,21,5,0,0,1,17,2047,1,9
83,1306,3,1,0,3,0,1,2083.94,675.03,13,24,1,0,0,1,13,4208,2,7
0,552,0,1,0,0,0,0,71.49,53.62,66,55,4,2,0,1,20,2750,1,9
82,3009,1,1,4,1,0,0,1538.99,829.65,11,4,1,2,0,1,14,3805,0,7
88,2925,1,1,3,0,0,0,1198.46,381.1,36,40,0,0,0,1,19,2259,1,8
14,140,1,1,1,0,0,2,1386.84,1234.29,9,78,4,3,0,0,2,3186,0,9
67,209,0,1,3,1,0,0,544.05,376.84,9,20,7,0,0,1,6,2222,1,11
76,225,1,1,5,0,1,0,642.31,513.85,84,16,1,0,0,0,13,2566,1,9
0,1595,1,1,1,0,2,0,358.39,215.03,15,101,0,2,0,1,11,3197,0,9
0,2559,0,1,6,4,3,3,710.59,0,7,31,5,2,0,0,8,2650,1,2
18,769,1,1,0,0,0,0,575.27,431.45,65,20,6,3,0,0,12,2150,1,8
23,1282,1,1,3,2,1,2,688.63,612.88,99,78,5,0,0,1,14,4340,2,5
82,2377,1,1,4,1,0,0,1538.99,829.65,29,20,6,2,0,0,2,3147,0,11
62,3355,1,1,0,0,0,0,478.16,298.72,50,140,4,3,0,0,3,4102,2,4
20,2350,0,1,1,0,0,2,1775.81,1580.47,32,103,7,3,0,1,14,2213,1,10
60,720,1,1,4,0,2,2,1977.36,1759.85,67,60,2,0,0,0,6,2026,1,10
65,3249,0,1,5,0,0,0,1807.45,778.69,46,20,4,3,0,1,14,2325,1,4
76,2939,0,1,5,0,1,0,642.31,513.85,38,58,7,3,0,1,17,2200,1,9
17,1035,0,1,0,0,2,0,1024.66,614.8,77,72,2,0,0,1,5,2214,1,9
73,492,1,1,0,0,0,0,1945.43,333.18,54,61,0,3,0,0,21,3004,3,9
39,3100,0,1,4,0,0,1,1812.75,582.48,19,141,7,3,0,0,7,2101,1,11
34,1586,1,1,5,0,0,0,1231.15,161.6,47,83,4,2,0,0,15,2119,1,11
97,31,0,1,2,1,0,0,742.54,667.4,3,62,9,2,0,1,14,2135,4,12
9,887,1,1,3,0,0,2,1216.14,1082.36,55,4,4,2,0,0,1,2830,1,4
11,3356,1,1,4,0,2,0,1274.93,764.96,47,30,0,3,0,1,6,3121,0,8
82,2498,0,1,4,1,0,0,1538.99,829.65,70,117,2,2,0,0,8,2093,1,11
96,3415,0,1,4,0,0,1,1635.3,993.66,43,7,3,2,0,1,11,2285,1,7
28,2828,1,1,0,1,0,2,1703.52,1516.13,37,4,1,2,0,1,4,3015,0,10
39,3117,0,1,4,0,0,1,1812.75,582.48,68,52,0,0,0,1,6,3805,0,7
70,2850,1,1,1,0,2,0,495.72,297.43,74,100,7,3,0,1,5,2487,1,9
62,2779,0,1,0,0,0,0,478.16,298.72,54,4,7,0,0,1,11,2128,1,7
84,683,1,1,1,1,0,0,290.62,215.14,60,4,4,3,0,1,10,2262,1,7
21,2342,1,1,0,0,0,1,1071.23,380.74,87,4,7,3,0,0,2,2099,1,9
7,3388,1,1,1,1,1,0,980.37,234.43,81,19,2,3,0,0,7,2291,1,6
79,1968,0,1,3,0,0,0,1555.58,818.01,31,126,5,3,0,0,1,4815,2,3
39,2923,0,1,4,0,0,1,1812.75,582.48,46,82,7,0,0,1,4,2440,1,2
67,15,1,1,3,1,0,0,544.05,376.84,91,42,4,3,0,0,1,2428,4,9
4,2659,0,1,0,0,0,0,1483.2,99.59,81,22,8,2,0,1,11,4151,2,4
96,3417,0,1,5,1,1,2,1172.78,1043.77,91,66,1,3,0,0,7,3131,0,12
13,1862,0,1,0,0,0,0,1577.53,826.51,24,4,1,2,0,1,4,2153,1,10
76,1670,1,1,5,0,1,0,642.31,513.85,30,5,2,3,0,0,19,2018,1,11
33,2126,0,1,4,0,0,2,1311.44,1167.18,65,9,1,3,0,1,17,2810,1,1
54,2702,0,1,5,0,0,0,1292.84,13.44,34,98,4,0,0,1,11,2758,1,9
93,125,0,1,5,0,0,0,1065.03,230.09,94,142,3,3,0,0,16,2213,4,10
63,750,0,1,0,0,0,0,1483.2,99.59,42,50,2,0,0,1,7,2263,1,8
52,359,1,1,2,1,0,0,1280.28,829.51,2,39,4,0,0,1,6,2322,1,4
33,2820,1,1,4,0,0,2,1311.44,1167.18,44,74,4,0,0,1,16,2295,1,8
65,850,0,1,5,0,0,0,1807.45,778.69,79,1,1,3,0,0,1,2163,1,9
50,3072,1,1,5,0,0,2,175.89,131.92,87,109,4,3,0,1,10,2323,1,5
0,820,1,1,0,0,0,0,71.49,53.62,12,4,0,2,0,0,16,2040,1,12
4,919,0,1,4,0,2,0,1129.13,677.48,48,12,1,3,0,1,13,2234,1,10
26,1250,1,1,5,0,0,0,1992.93,762.63,42,123,4,3,0,0,1,4818,2,7
5,1655,1,1,1,2,1,0,574.64,459.71,38,98,4,0,0,1,13,3161,0,11
29,1194,0,1,3,1,0,0,543.39,407.54,69,42,9,0,0,0,3,4118,2,4
80,234,1,1,1,0,0,1,1469.44,596.55,71,85,2,2,0,0,12,2036,1,10
9,724,1,1,2,1,0,0,742.54,667.4,7,20,0,3,0,1,4,2190,1,8
9,1976,1,1,2,1,0,0,742.54,667.4,84,9,4,3,0,0,11,3821,0,7
24,193,0,1,0,1,0,1,1777.8,820.78,13,60,4,3,0,1,12,4352,2,7
84,1588,0,1,4,1,0,0,792.9,594.68,24,33,6,2,0,1,7,2126,1,11
100,290,1,1,3,1,0,0,1036.59,206.35,42,143,6,3,0,0,0,2766,1,9
7,167,1,1,4,0,0,2,1311.44,1167.18,95,4,1,2,0,1,17,4352,2,6
51,2821,0,1,2,0,2,0,2005.66,1203.4,13,144,3,0,0,0,11,2099,1,11
21,1201,1,1,0,0,0,1,1071.23,380.74,42,4,4,3,0,0,10,2761,1,9
46,893,1,1,0,0,1,0,1289.85,74.51,97,95,6,3,0,0,16,2148,1,8
62,2794,0,1,0,0,0,0,478.16,298.72,41,66,1,3,0,1,18,2216,1,8
96,3166,0,1,5,1,1,2,1172.78,1043.77,96,66,1,3,0,0,20,2017,1,8
81,1422,1,1,3,0,0,2,586.45,521.94,31,36,4,0,0,1,16,2769,1,10
31,3476,1,1,4,0,0,0,230.91,173.18,39,4,4,0,0,0,7,2101,1,11
13,505,0,1,0,0,0,0,1577.53,826.51,40,4,7,2,0,1,10,2069,1,9
59,1132,1,1,0,0,0,1,1061.56,733.58,99,105,0,0,0,1,9,3076,0,7
53,2363,0,1,2,0,0,0,795.34,101.58,92,48,5,3,0,1,16,4223,2,9
12,1816,1,1,5,0,0,0,1231.15,161.6,68,4,8,3,0,0,18,4121,2,9
18,73,1,1,0,0,0,0,575.27,431.45,16,82,7,0,0,1,5,2774,4,8
18,647,0,1,0,0,0,0,575.27,431.45,61,14,2,3,0,1,10,3171,3,9
2,1304,0,1,4,1,1,2,590.26,525.33,23,145,7,2,0,0,11,4130,2,7
25,344,1,1,2,0,2,0,2005.66,1203.4,91,4,7,2,0,1,4,2147,1,9
18,1001,0,1,0,0,0,0,575.27,431.45,63,141,2,3,0,0,14,4869,2,3
16,2724,1,1,3,0,2,2,1661.92,1479.11,92,120,0,3,0,0,4,4073,2,6
21,1787,0,1,5,3,0,0,1466.68,363.25,2,8,2,2,0,1,13,3677,0,1
73,367,3,1,0,0,0,0,1945.43,333.18,93,146,4,3,0,1,12,2179,1,12
98,524,0,1,1,0,2,0,358.39,215.03,16,48,2,3,0,0,11,3690,3,5
69,479,0,1,4,1,0,0,792.9,594.68,11,4,6,3,0,1,4,2340,1,4
52,1782,0,1,2,1,0,0,1280.28,829.51,47,16,1,0,0,1,9,2011,1,6
16,361,0,1,3,0,2,2,1661.92,1479.11,59,147,1,3,0,1,2,2075,1,11
17,1135,1,1,0,0,2,0,1024.66,614.8,60,147,0,3,0,1,11,2539,1,6
59,1591,0,1,0,0,0,1,1061.56,733.58,4,72,4,3,0,1,14,2073,1,12
3,941,0,1,1,0,0,1,2091.47,388.92,13,60,0,0,0,1,1,4507,2,8
87,804,1,1,2,0,0,0,1636.9,44.71,98,26,7,2,0,1,1,4006,2,7
25,2729,0,1,4,1,0,0,1538.99,829.65,76,38,7,3,0,1,1,3810,0,5
27,223,0,1,1,0,0,0,499.53,388.72,13,114,7,0,0,1,14,2502,1,7
10,1571,0,1,5,3,0,0,1466.68,363.25,19,1,1,3,0,1,22,2121,1,11
82,2747,1,1,3,0,2,0,1148.64,689.18,5,117,7,0,0,0,11,2118,1,9
11,506,0,1,4,0,2,0,1274.93,764.96,43,127,2,3,0,0,21,3911,3,10
32,2676,0,1,4,0,0,0,642.7,211.37,33,9,2,3,0,1,12,4670,2,3
90,547,0,1,3,0,1,0,363.01,290.41,22,63,1,3,0,0,5,2745,1,9
44,2623,0,1,5,0,0,0,1769.64,108.76,42,113,3,3,0,1,15,2445,1,7
92,1509,0,1,5,3,0,1,1890.39,260.14,10,75,6,2,0,1,0,2227,1,10
21,479,0,1,0,0,0,1,1071.23,380.74,11,4,6,3,0,1,4,2340,1,4
0,661,1,1,3,0,1,0,363.01,290.41,35,63,6,2,0,0,14,2577,1,7
62,1854,0,1,0,0,2,0,1024.66,614.8,11,49,7,2,0,1,17,3630,0,1
72,125,1,1,3,0,0,0,360.4,270.3,94,142,3,3,0,0,16,2213,4,10
22,1037,1,1,5,0,0,0,60.34,45.26,95,148,0,3,0,0,10,2031,1,11
79,1446,0,1,3,0,0,0,1555.58,818.01,51,74,4,3,0,0,17,3690,0,2
28,2810,0,1,3,0,0,2,1216.14,1082.36,27,4,3,3,0,1,15,3141,0,8
77,500,0,1,3,1,0,1,1240.31,795.1,19,60,2,0,0,1,10,3910,3,7
87,2468,0,1,2,0,0,0,1636.9,44.71,51,34,2,2,0,0,1,4014,2,8
5,1785,1,1,1,2,1,0,574.64,459.71,23,1,1,3,0,0,19,3046,0,8
66,2560,1,1,4,1,1,2,590.26,525.33,7,149,7,3,0,0,21,2000,1,8
66,1853,1,1,4,1,1,2,590.26,525.33,67,141,7,3,0,1,17,3754,0,6
71,3468,0,1,0,0,2,1,1842.92,1105.75,4,41,7,3,0,0,7,2230,1,12
91,3389,1,1,0,0,0,0,100.35,75.26,27,146,7,0,0,0,19,3134,0,9
17,3015,1,1,0,0,2,0,1024.66,614.8,25,14,2,0,0,0,1,4214,2,9
85,3073,0,1,5,0,0,0,752.64,205.36,16,48,9,0,0,0,17,3132,0,10
24,683,0,1,0,1,0,1,1777.8,820.78,60,4,4,3,0,1,10,2262,1,7
62,1020,0,1,0,0,0,0,478.16,298.72,29,4,6,0,0,0,13,2145,1,10
0,1052,1,1,1,1,0,0,533.51,400.13,31,42,0,2,0,0,3,3184,0,11
57,1679,0,1,5,3,0,1,1890.39,260.14,92,146,1,3,0,1,13,2063,1,11
53,3330,1,1,2,0,0,0,795.34,101.58,70,4,1,3,0,1,18,2030,1,12
43,1591,1,1,0,0,0,0,1151.96,649.49,4,72,4,3,0,1,14,2073,1,12
77,311,0,1,5,0,0,0,1769.64,108.76,86,43,1,2,0,0,12,2227,1,10
84,1996,1,1,1,1,0,0,290.62,215.14,4,84,4,3,0,0,4,4556,2,8
77,997,0,1,3,1,0,1,1240.31,795.1,30,82,9,3,0,1,13,2146,1,9
88,1276,1,1,3,0,0,0,1198.46,381.1,24,110,1,0,0,0,4,4500,2,8
92,693,1,1,5,0,0,2,1415.01,1259.36,46,4,0,0,0,1,19,4110,2,4
7,3013,1,1,4,0,0,2,1311.44,1167.18,94,18,3,2,0,0,6,4115,2,7
84,2234,0,1,1,1,0,0,290.62,215.14,48,98,4,3,0,0,18,2069,1,12
99,1171,0,1,2,0,0,0,1227.34,770.89,32,150,7,0,0,1,8,4152,2,8
37,1849,1,1,2,0,1,0,1793.43,248.82,6,4,2,3,0,1,5,3023,0,8
20,827,0,1,1,0,0,2,1775.81,1580.47,90,4,1,0,0,0,5,4171,2,11
14,1499,0,1,1,0,0,2,1386.84,1234.29,88,102,4,3,0,1,11,2261,1,8
42,2233,0,1,2,1,0,2,1810,1610.9,49,63,7,3,0,1,8,2560,1,9
6,103,0,1,2,0,2,0,227.88,136.73,49,9,0,0,0,1,4,2046,4,12
62,1202,3,1,0,0,0,0,478.16,298.72,90,10,2,3,0,1,8,2155,1,10
22,1494,0,1,5,0,0,0,60.34,45.26,46,95,7,3,0,1,7,2307,1,5
77,1559,0,1,5,0,0,0,1769.64,108.76,63,4,1,2,0,1,12,2118,1,9
57,3381,1,1,5,3,0,1,1890.39,260.14,26,45,7,3,0,0,4,3799,0,3
14,1517,1,1,1,0,0,2,1386.84,1234.29,90,72,6,0,0,0,12,2210,1,10
30,776,0,1,2,0,0,0,1227.34,770.89,30,68,0,2,0,0,20,4869,2,4
36,1018,0,1,0,0,1,0,945.04,507.58,1,21,4,3,0,1,7,3109,0,10
4,3280,0,1,4,0,2,0,1129.13,677.48,49,38,0,3,0,1,21,2113,1,11
74,1042,1,1,5,0,0,0,1762.96,950.52,0,36,4,2,0,1,11,2216,1,11
38,1312,0,1,0,0,0,0,1577.53,826.51,96,6,1,0,0,0,8,4115,2,8
40,682,0,1,2,0,2,0,1458.17,874.9,53,65,1,0,0,1,7,2548,1,8
80,1499,0,1,2,3,1,0,1073.07,933.84,88,102,4,3,0,1,11,2261,1,8
96,1555,1,1,4,0,0,1,1635.3,993.66,60,137,1,2,0,0,15,2148,1,8
45,246,1,1,1,1,1,0,980.37,234.43,63,26,4,2,0,0,9,4300,2,5
0,2734,0,1,4,0,0,0,230.91,173.18,35,4,4,2,0,0,10,2233,1,8
45,2336,1,1,0,0,0,0,441.49,84.99,59,110,1,0,0,0,17,2566,1,8
73,2391,0,1,0,0,0,0,1945.43,333.18,72,103,1,3,0,0,14,4178,2,7
94,2139,0,1,4,0,0,1,1635.3,993.66,87,86,6,0,0,1,7,3756,0,7
89,867,0,1,5,3,0,1,1362.99,57.74,12,19,7,3,0,0,17,3124,0,12
1,543,1,1,4,0,0,0,1403.5,954.82,9,35,2,0,0,1,17,2307,1,4
77,2839,1,1,3,1,0,1,1240.31,795.1,12,31,5,3,0,0,10,2450,1,7
0,3382,0,1,2,0,2,0,227.88,136.73,90,40,7,2,0,0,10,3129,0,10
21,333,0,1,0,0,0,1,1071.23,380.74,25,63,0,0,0,1,8,4213,2,5
96,2826,1,1,5,1,1,2,1172.78,1043.77,73,151,7,3,0,0,15,3121,0,10
12,1707,1,1,4,0,0,1,1765.3,709.48,18,52,0,2,0,0,7,4105,2,8
90,1198,0,1,0,0,1,0,945.04,507.58,73,10,2,2,0,0,7,2873,1,1
91,359,1,1,0,0,0,0,100.35,75.26,2,39,4,0,0,1,6,2322,1,4
54,170,0,1,5,0,0,0,1807.45,778.69,80,16,1,2,0,0,21,3057,0,8
0,3481,1,1,1,0,2,0,495.72,297.43,37,135,4,2,0,0,4,3223,0,7
20,3104,3,1,1,0,0,2,1775.81,1580.47,19,40,3,3,0,1,2,4118,2,3
7,695,1,1,4,0,0,2,1311.44,1167.18,36,125,1,2,0,0,11,2745,1,8
65,2298,1,1,5,0,0,0,1807.45,778.69,64,61,3,3,0,1,5,3977,0,4
53,753,1,1,2,0,0,0,795.34,101.58,82,6,1,0,1,1,6,2594,1,3
97,3071,1,1,0,0,0,1,202.62,151.96,59,31,5,3,0,1,12,2261,1,9
45,1913,0,1,0,0,0,0,441.49,84.99,36,110,1,3,0,1,17,2299,1,6
65,2633,1,1,5,0,0,0,1807.45,778.69,47,4,3,3,0,1,12,2871,1,1
90,178,1,1,3,0,1,0,363.01,290.41,2,4,7,0,0,0,8,2783,1,7
12,252,1,1,5,0,0,0,1231.15,161.6,39,35,3,3,0,1,13,2304,1,7
10,1032,0,1,5,3,0,0,1466.68,363.25,36,8,7,3,0,1,18,3145,0,11
76,1094,1,1,5,1,1,2,1172.78,1043.77,48,110,1,2,0,0,19,4074,2,7
68,1396,0,1,2,0,0,0,1636.9,44.71,20,52,0,3,0,0,18,3756,0,4
2,1186,1,1,0,0,0,0,71.49,53.62,70,21,4,0,0,1,20,2061,1,10
4,2770,0,1,0,0,0,0,1483.2,99.59,24,108,4,2,0,1,13,2444,1,6
89,2271,1,1,5,3,0,1,1362.99,57.74,96,4,9,3,0,1,18,2619,1,8
89,2518,0,1,5,3,0,1,1362.99,57.74,53,60,7,3,0,1,19,3071,0,10
18,3197,0,1,3,0,2,0,1148.64,689.18,83,54,1,2,0,0,14,2031,1,8
66,2538,1,1,0,0,0,0,1163.89,589.27,13,4,7,2,0,1,20,2009,1,10
1,149,3,1,4,0,0,0,1403.5,954.82,41,81,1,3,0,1,1,4509,2,7
63,1579,0,1,0,0,0,0,1483.2,99.59,40,2,0,0,0,1,17,2101,1,10
51,1979,0,1,2,0,2,0,2005.66,1203.4,98,29,4,3,0,1,11,4305,2,2
66,1447,0,1,4,1,1,2,590.26,525.33,29,70,4,3,0,0,4,2630,1,1
52,2618,1,1,2,1,0,0,1280.28,829.51,85,51,7,3,0,0,4,2780,1,8
9,1224,0,1,2,1,0,0,742.54,667.4,9,42,4,3,0,0,16,2259,1,6
0,3053,1,1,1,1,0,0,290.62,215.14,67,35,2,2,0,0,17,2428,1,5
43,1019,0,0,0,0,0,0,1151.96,649.49,42,148,4,3,0,1,14,2540,1,8
56,1677,1,1,2,0,0,0,183.86,137.9,56,76,1,0,0,1,16,2230,1,12
95,1047,0,1,4,0,0,1,569.56,528.43,39,107,0,0,0,0,11,2871,1,7
82,1320,1,1,4,1,0,0,1538.99,829.65,4,4,4,2,0,1,7,4500,2,3
44,823,0,1,5,0,0,0,1769.64,108.76,91,43,4,0,0,0,9,2156,1,11
7,854,1,1,1,1,1,0,980.37,234.43,35,152,7,0,0,0,2,3031,0,7
0,1141,0,1,4,0,0,1,569.56,528.43,70,4,0,2,0,1,4,3162,0,11
87,1574,1,1,4,0,2,0,1179,707.4,16,153,7,0,0,1,2,2119,1,11
31,132,1,1,4,0,0,0,230.91,173.18,5,154,4,3,0,1,9,2145,4,8
20,1399,0,1,1,0,0,2,1775.81,1580.47,84,3,4,3,0,0,15,3046,0,9
2,2118,1,1,4,1,1,2,590.26,525.33,29,155,7,2,0,0,7,2747,1,8
84,825,1,1,1,1,0,0,290.62,215.14,17,45,7,0,0,1,16,2066,1,12
86,1691,1,1,3,1,2,1,774.53,464.72,50,35,7,2,0,1,7,2229,1,12
12,345,1,1,4,0,0,1,1765.3,709.48,74,143,1,2,0,1,17,2251,1,9
